issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error
2723-438X,,0,0,0,0.0,False,
2654-8690;2746-1661,,0,0,0,0.0,False,
2527-4120;2528-0066,,0,0,0,0.0,False,
1858-0106;2502-3926,,0,0,0,0.0,False,
1858-4063;2503-0949,,0,0,0,0.0,False,
2085-966X;2657-1552,,0,0,0,0.0,False,
2089-7472;2548-1711,,0,0,0,0.0,False,
2685-6727;2685-6735,,0,0,0,0.0,False,
2621-1130;2621-1149,,0,0,0,0.0,False,
2656-6303;2656-9876,,0,0,0,0.0,False,
2775-1147,S4387291802,0,0,2,0.18518518518518517,True,
2828-2582;2828-3279,,0,0,0,0.0,False,
2614-2384,S4210226082,53,136,6,0.4642857142857143,True,
2338-9567;2746-8178,,0,0,0,0.0,False,
2654-2617;2654-2633,,0,0,0,0.0,False,
2528-2913;2721-3587,,0,0,0,0.0,False,
2597-9965,S4393913887,0,0,0,0.0,True,
2655-724X,S4387292942,0,0,0,0.0,True,
2502-9541;2685-9386,,0,0,0,0.0,False,
1979-2794;2655-6634,,0,0,0,0.0,False,
2716-0815,S4210234073,6,7,2,0.06666666666666667,True,
2477-023X,,0,0,0,0.0,False,
2355-8865;2356-2544,,0,0,0,0.0,False,
2775-2569;2807-5390,,0,0,0,0.0,False,
2686-0295;2723-5653,,0,0,0,0.0,False,
2721-5970;2810-0522,,0,0,0,0.0,False,
2774-5554,S4387283054,0,0,3,0.0,True,
2774-4604,S4404676318,0,0,1,0.1,True,
2355-8229,S4210240141,82,146,6,0.21875,True,
2614-6428;2655-9161,,0,0,0,0.0,False,
2354-6360,,0,0,0,0.0,False,
2715-4572,S4210224405,44,255,7,0.2608695652173913,True,
2745-4215,S4210189713,42,57,4,0.13333333333333333,True,
2656-9159;2656-9221,,0,0,0,0.0,False,
2599-1663,S4210236116,71,365,10,0.5,True,
2354-9068;2579-9851,,0,0,0,0.0,False,
2355-4622;2622-9021,,0,0,0,0.0,False,
2579-4906,S4210183354,131,179,6,0.08433734939759036,True,
2745-8482,S4387285300,0,0,3,0.2692307692307692,True,
2715-6435,S4387291730,0,0,2,0.037037037037037035,True,
2622-7789;2622-822X,,0,0,0,0.0,False,
2656-6478,,0,0,0,0.0,False,
2775-0175;2775-3239,,0,0,0,0.0,False,
2776-0782;2776-1053,,0,0,0,0.0,False,
2622-9641;2655-1276,,0,0,0,0.0,False,
2798-2092,S4210194374,53,100,5,0.3684210526315789,True,
2654-394X;2654-4261,,0,0,0,0.0,False,
2460-2280;2549-9017,,0,0,0,0.0,False,
1978-9726;2541-0717,,0,0,0,0.0,False,
2621-2110,S4387285833,0,0,5,0.2916666666666667,True,
2774-9584,,0,0,0,0.0,False,
2829-2995,,0,0,0,0.0,False,
2808-4985;2808-4993,,0,0,0,0.0,False,
2338-8862;2656-7628,,0,0,0,0.0,False,
2656-971X;2656-9728,,0,0,0,0.0,False,
2338-8889;2656-9183,,0,0,0,0.0,False,
2550-1283;2622-0571,,0,0,0,0.0,False,
2549-0680,S4210203037,84,214,7,0.6428571428571429,True,
2548-7302,S4210222045,93,155,4,0.14285714285714285,True,
2407-3814;2477-2739,,0,0,0,0.0,False,
2656-7423,S4210227210,68,184,6,0.2962962962962963,True,
2598-800X;2615-2401,,0,0,0,0.0,False,
2964-0067,S4387997501,0,0,2,0.18518518518518517,True,
2745-3952,S4210185453,36,138,6,0.52,True,
1411-3090;2774-1893,,0,0,0,0.0,False,
2354-8363;2615-5451,,0,0,0,0.0,False,
2686-6625;2963-3524,,0,0,0,0.0,False,
2829-9396;2964-7096,,0,0,0,0.0,False,
2620-7826;2963-0215,,0,0,0,0.0,False,
2528-3472;2548-5164,,0,0,0,0.0,False,
2776-5334;2798-8287,,0,0,0,0.0,False,
2722-547X,S4210208341,27,19,3,0.35714285714285715,True,
2775-1694,S4210186620,47,67,4,0.41935483870967744,True,
2829-5048;2829-5501,,0,0,0,0.0,False,
2339-2428;2580-2631,,0,0,0,0.0,False,
1411-0288;2338-8137,,0,0,0,0.0,False,
1410-9867;2656-3290,,0,0,0,0.0,False,
2746-850X,,0,0,0,0.0,False,
2686-0589,S4387284116,0,0,4,0.8,True,
2615-3920;2685-4473,,0,0,0,0.0,False,
2442-3718;2477-5533,,0,0,0,0.0,False,
2460-7576;2502-8847,,0,0,0,0.0,False,
1907-7238;2477-2100,,0,0,0,0.0,False,
2716-0602;2776-3129,,0,0,0,0.0,False,
1412-7601;2654-8712,,0,0,0,0.0,False,
2775-278X,,0,0,0,0.0,False,
2747-0555,S4210198069,28,29,3,0.16666666666666666,True,
2597-4696,,0,0,0,0.0,False,
2656-7245;2656-7431,,0,0,0,0.0,False,
2776-9801,S4210236568,24,16,2,0.2222222222222222,True,
2774-4914;2961-8436,,0,0,0,0.0,False,
2745-4649;2746-6132,,0,0,0,0.0,False,
2407-4810;2686-2093,,0,0,0,0.0,False,
2962-7044,,0,0,0,0.0,False,
2747-2973,S4210222289,21,42,3,0.0,True,
2746-170X;2746-3796,,0,0,0,0.0,False,
2656-0763;2714-6847,,0,0,0,0.0,False,
2655-4860;2656-3541,,0,0,0,0.0,False,
2621-3788;2656-1956,,0,0,0,0.0,False,
2807-7601;2807-761X,,0,0,0,0.0,False,
2541-0482;2541-0490,,0,0,0,0.0,False,
2443-101X;2579-9800,,0,0,0,0.0,False,
2828-2752,S4387288682,0,0,3,0.043478260869565216,True,
2527-6166;2828-2434,,0,0,0,0.0,False,
2775-4243;2798-5083,,0,0,0,0.0,False,
2774-4752;2775-264X,,0,0,0,0.0,False,
2774-7093;2775-2461,,0,0,0,0.0,False,
2580-8745;2685-4201,,0,0,0,0.0,False,
2528-195X;2528-1968,,0,0,0,0.0,False,
2086-1508;3032-680X,,0,0,0,0.0,False,
2622-0431;2829-1611,,0,0,0,0.0,False,
2798-7531;2798-8309,,0,0,0,0.0,False,
2549-0397;2807-6028,,0,0,0,0.0,False,
1907-1337;2807-6532,,0,0,0,0.0,False,
2086-5546;2807-6265,,0,0,0,0.0,False,
2087-0817;2621-4148,,0,0,0,0.0,False,
2964-576X,S4387287817,0,0,1,0.42857142857142855,True,
2964-0857,S4387290127,0,0,1,0.1,True,
2614-7300;2685-5402,,0,0,0,0.0,False,
2776-8848;2776-9658,,0,0,0,0.0,False,
2776-4184;2776-4524,,0,0,0,0.0,False,
2774-9649;2775-0035,,0,0,0,0.0,False,
1858-1099;2654-3559,,0,0,0,0.0,False,
1410-3346;2527-4902,,0,0,0,0.0,False,
2622-2469;2774-8243,,0,0,0,0.0,False,
1693-0827,,0,0,0,0.0,False,
2797-5061,S4387280931,0,0,4,0.3333333333333333,True,
2407-8484;2549-7618,,0,0,0,0.0,False,
2686-1860;2686-1887,,0,0,0,0.0,False,
2302-1705,,0,0,0,0.0,False,
2302-0091;2621-3443,,0,0,0,0.0,False,
2722-2322;2746-5020,,0,0,0,0.0,False,
2774-8170,S4393919565,0,0,0,0.0,True,
2252-7672;2798-4303,,0,0,0,0.0,False,
2798-7345;2830-2648,,0,0,0,0.0,False,
2302-8645;2615-0182,,0,0,0,0.0,False,
2460-4747;2655-9412,,0,0,0,0.0,False,
0853-3857;2540-847X,,0,0,0,0.0,False,
0854-4603;2502-3209,,0,0,0,0.0,False,
2503-3190;2503-3204,,0,0,0,0.0,False,
2527-838X;2527-8401,,0,0,0,0.0,False,
2528-3170;2541-5921,,0,0,0,0.0,False,
2776-1657,S4210204968,27,133,7,1.16,True,
2775-2046;2775-5444,,0,0,0,0.0,False,
2775-5886,S4210181672,10,31,4,0.0,True,
2775-0965,S4210215875,7,14,3,0.25,True,
2776-9186,S4390648492,0,0,2,0.13333333333333333,True,
2797-5576;2797-6351,,0,0,0,0.0,False,
2828-0105,S4387278833,0,0,3,0.42857142857142855,True,
2775-1279;2775-2186,,0,0,0,0.0,False,
2356-1416;2442-9848,,0,0,0,0.0,False,
2541-500X;2614-6010,,0,0,0,0.0,False,
2356-1386;2442-9430,,0,0,0,0.0,False,
1411-6154;2654-8038,,0,0,0,0.0,False,
2809-7645;2809-7653,,0,0,0,0.0,False,
2797-6319;2797-8478,,0,0,0,0.0,False,
2775-538X;2829-1344,,0,0,0,0.0,False,
2807-1719;2829-1948,,0,0,0,0.0,False,
2807-7091;2807-7377,,0,0,0,0.0,False,
2460-917X;2503-0612,,0,0,0,0.0,False,
2775-7641,S4210204990,46,27,3,0.23684210526315788,True,
2776-0316;2776-1533,,0,0,0,0.0,False,
2714-5646;2715-260X,,0,0,0,0.0,False,
2775-541X;2775-6262,,0,0,0,0.0,False,
2798-0456,S4387292353,0,0,3,0.0,True,
2774-793X,,0,0,0,0.0,False,
2808-0114;2808-0815,,0,0,0,0.0,False,
2798-3617,S4210201062,11,34,5,0.4782608695652174,True,
2776-0049,S4210221239,24,72,5,0.875,True,
2798-7159;2798-7396,,0,0,0,0.0,False,
2685-2381;2715-2626,,0,0,0,0.0,False,
2798-5679;2798-5717,,0,0,0,0.0,False,
0125-9849;2354-6638,,0,0,0,0.0,False,
2798-5407,S4210240176,32,6,1,0.07407407407407407,True,
2798-1053,S4210239389,20,3,2,0.09090909090909091,True,
2685-144X;2685-5690,,0,0,0,0.0,False,
2776-2734;2776-2742,,0,0,0,0.0,False,
2827-9069;2827-9255,,0,0,0,0.0,False,
2776-6063;2776-6071,,0,0,0,0.0,False,
2442-4005,S4210226893,114,148,5,0.42857142857142855,True,
2407-1323;2442-4404,,0,0,0,0.0,False,
2775-2062;2775-8729,,0,0,0,0.0,False,
2622-643X,,0,0,0,0.0,False,
2656-7318;2685-0672,,0,0,0,0.0,False,
2775-703X;2775-8389,,0,0,0,0.0,False,
2798-9801;2798-981X,,0,0,0,0.0,False,
2776-107X;2776-1088,,0,0,0,0.0,False,
2776-4818,S4387292152,0,0,2,0.08695652173913043,True,
2798-2157,S4404675762,0,0,0,0.0,True,
2776-8554,S4220651123,24,37,4,0.8461538461538461,True,
2828-6200,,0,0,0,0.0,False,
2776-1681;2776-169X,,0,0,0,0.0,False,
2443-1915;2776-1940,,0,0,0,0.0,False,
2774-6941,S4387278704,0,0,3,0.2647058823529412,True,
2829-7237,,0,0,0,0.0,False,
2549-032X;2798-1878,,0,0,0,0.0,False,
2407-7992;2828-5379,,0,0,0,0.0,False,
2777-0664,S4210171954,11,22,3,0.3,True,
2809-9192,S4387291241,0,0,2,0.06060606060606061,True,
2808-2907;2808-3555,,0,0,0,0.0,False,
2776-1134;2776-1142,,0,0,0,0.0,False,
2776-8961;2808-3385,,0,0,0,0.0,False,
2656-2928,S4210200351,56,93,5,0.6774193548387096,True,
2829-9485,S4387289409,0,0,1,0.1724137931034483,True,
2621-5764,S4210238929,72,245,6,0.4642857142857143,True,
2829-064X,,0,0,0,0.0,False,
2686-4185;2714-9706,,0,0,0,0.0,False,
2797-6424,S4210212640,21,11,2,0.0,True,
2615-8337;2828-836X,,0,0,0,0.0,False,
2829-3142,,0,0,0,0.0,False,
2715-4653;2797-6262,,0,0,0,0.0,False,
2301-5799;2599-2864,,0,0,0,0.0,False,
2715-0585;2715-0607,,0,0,0,0.0,False,
2656-9744;2684-9038,,0,0,0,0.0,False,
2775-7927,S4210209897,2,0,1,0.06896551724137931,True,
2614-8463;2615-3734,,0,0,0,0.0,False,
2809-0047,S4387283916,0,0,2,0.14285714285714285,True,
2798-5032;2798-6969,,0,0,0,0.0,False,
2597-5277;2615-0840,,0,0,0,0.0,False,
2829-4149;2829-4157,,0,0,0,0.0,False,
2655-1551;2774-2822,,0,0,0,0.0,False,
2775-118X;2777-0982,,0,0,0,0.0,False,
2722-1946;2722-4260,,0,0,0,0.0,False,
2615-7241;2721-480X,,0,0,0,0.0,False,
2827-9476;3031-674X,,0,0,0,0.0,False,
2798-6233,S4386621782,0,0,4,0.0,True,
2798-3315,S4210204504,16,13,2,0.0,True,
2797-3468,S4387282553,0,0,2,0.041666666666666664,True,
2776-3897;2776-3978,,0,0,0,0.0,False,
2540-9158,S4210216750,11,3,2,0.19047619047619047,True,
2354-6301;2502-4035,,0,0,0,0.0,False,
2354-6328;2598-4012,,0,0,0,0.0,False,
2477-0469;2581-2785,,0,0,0,0.0,False,
2829-3045,,0,0,0,0.0,False,
2549-3507;2798-5792,,0,0,0,0.0,False,
2808-4012,S4387291196,0,0,2,0.125,True,
2962-1321,S4387291968,0,0,1,0.20689655172413793,True,
2797-3670;2797-3689,,0,0,0,0.0,False,
2828-9471,S4387279412,0,0,4,0.4666666666666667,True,
2961-7480,S4387283009,0,0,1,0.03571428571428571,True,
2615-286X;2798-5075,,0,0,0,0.0,False,
2798-6225,S4387287642,0,0,3,0.75,True,
2830-0998;2962-2352,,0,0,0,0.0,False,
2807-9108,,0,0,0,0.0,False,
2797-0531;2807-7423,,0,0,0,0.0,False,
2355-0082;2581-1851,,0,0,0,0.0,False,
2355-3286;2549-4007,,0,0,0,0.0,False,
2716-1781,S4210237925,37,36,3,0.3225806451612903,True,
2716-0459;2720-9326,,0,0,0,0.0,False,
2686-097X;2798-0227,,0,0,0,0.0,False,
2656-1654;2656-193X,,0,0,0,0.0,False,
0853-8557;2746-0185,,0,0,0,0.0,False,
2808-2583,S4210233546,24,43,4,0.3333333333333333,True,
2723-3642,S4387288495,0,0,2,0.030303030303030304,True,
1858-4330;2776-4362,,0,0,0,0.0,False,
2807-3673;2807-8179,,0,0,0,0.0,False,
2776-8996;2777-0877,,0,0,0,0.0,False,
2798-4818;2808-2249,,0,0,0,0.0,False,
2829-0208,S4387290573,0,0,1,0.041666666666666664,True,
2798-9135,S4404662015,0,0,2,0.0,True,
2807-2103;2807-6389,,0,0,0,0.0,False,
2599-0322,,0,0,0,0.0,False,
1907-3216;2579-5198,,0,0,0,0.0,False,
2798-2351;2798-9763,,0,0,0,0.0,False,
2808-3318;2962-9381,,0,0,0,0.0,False,
2252-7834;2549-7448,,0,0,0,0.0,False,
2807-3053,,0,0,0,0.0,False,
2777-1121,S4387283266,0,0,2,0.10344827586206896,True,
2798-1398,S4210171955,28,22,3,0.32142857142857145,True,
2579-3691;2580-2372,,0,0,0,0.0,False,
2807-1956;2807-1964,,0,0,0,0.0,False,
2807-1972,,0,0,0,0.0,False,
2776-7337,S4210184456,44,57,4,0.2,True,
2829-2073,S4387279693,0,0,2,0.2222222222222222,True,
2829-5943;2829-6176,,0,0,0,0.0,False,
2808-9804;2809-6983,,0,0,0,0.0,False,
2797-3263;2797-9938,,0,0,0,0.0,False,
2685-9092,S4387288254,0,0,2,0.07142857142857142,True,
2809-0756;2809-2805,,0,0,0,0.0,False,
2797-3115,S4387279621,0,0,3,0.39285714285714285,True,
1858-1269;2614-8390,,0,0,0,0.0,False,
2798-4540,,0,0,0,0.0,False,
2830-6899;3025-5562,,0,0,0,0.0,False,
2828-1772;2829-7326,,0,0,0,0.0,False,
2798-3544;2798-3943,,0,0,0,0.0,False,
2302-5328;2477-3794,,0,0,0,0.0,False,
2614-7580;2615-1219,,0,0,0,0.0,False,
2598-294X;2598-2958,,0,0,0,0.0,False,
2715-0119;2716-3172,,0,0,0,0.0,False,
2087-0701;2774-8898,,0,0,0,0.0,False,
2087-2739;2716-3423,,0,0,0,0.0,False,
1979-9543;2621-2757,,0,0,0,0.0,False,
2087-8346;2597-8896,,0,0,0,0.0,False,
2622-1292;2623-0488,,0,0,0,0.0,False,
2442-5222;2655-8165,,0,0,0,0.0,False,
2620-4940;2621-2749,,0,0,0,0.0,False,
2620-620X;2621-9840,,0,0,0,0.0,False,
2615-6431;2620-7907,,0,0,0,0.0,False,
2597-4041;2597-405X,,0,0,0,0.0,False,
2085-0409;2550-0465,,0,0,0,0.0,False,
1410-3222;2620-598X,,0,0,0,0.0,False,
2407-4616;2654-3575,,0,0,0,0.0,False,
1979-9500;2621-1998,,0,0,0,0.0,False,
2085-367X;2715-3606,,0,0,0,0.0,False,
2541-2280;2541-4097,,0,0,0,0.0,False,
1411-9374;2527-7030,,0,0,0,0.0,False,
2252-9853;2656-808X,,0,0,0,0.0,False,
2337-5299;2579-3047,,0,0,0,0.0,False,
2301-749X;2686-2905,,0,0,0,0.0,False,
2301-5519;2301-5527,,0,0,0,0.0,False,
2460-1799;2654-9506,,0,0,0,0.0,False,
1412-7350;2621-3362,,0,0,0,0.0,False,
2303-1727,S4387288360,0,0,3,0.36363636363636365,True,
2528-0104;2528-5181,,0,0,0,0.0,False,
2252-8954;2527-4899,,0,0,0,0.0,False,
2655-9137,S4210215581,44,168,7,0.5454545454545454,True,
1907-1914;2503-4251,,0,0,0,0.0,False,
2715-6990;2715-9582,,0,0,0,0.0,False,
2808-4152;2808-666X,,0,0,0,0.0,False,
2337-8301;2656-1271,,0,0,0,0.0,False,
2549-6344;2549-6352,,0,0,0,0.0,False,
2721-9240;2722-0982,,0,0,0,0.0,False,
2830-375X,S4387291094,0,0,3,0.48484848484848486,True,
2087-345X;2338-0683,,0,0,0,0.0,False,
2338-3119,S4210213021,188,1458,17,0.45454545454545453,True,
2086-4930;2777-0648,,0,0,0,0.0,False,
2087-0558;2597-6796,,0,0,0,0.0,False,
2579-4272;2579-4280,,0,0,0,0.0,False,
0853-2273,S4387278783,0,0,2,0.0625,True,
1907-087X;2527-4562,,0,0,0,0.0,False,
2685-3159;2723-0414,,0,0,0,0.0,False,
2721-723X;2722-7278,,0,0,0,0.0,False,
2614-5707;2715-1581,,0,0,0,0.0,False,
2684-6705,S4210180890,24,13,2,0.0,True,
2301-5934,,0,0,0,0.0,False,
2656-3789;2657-0181,,0,0,0,0.0,False,
2747-0598,S4210215437,37,8,2,0.03333333333333333,True,
2502-8464,S4387281917,0,0,4,0.12195121951219512,True,
2502-6704,S4210235208,68,213,8,0.5,True,
2548-8864;2548-8872,,0,0,0,0.0,False,
2442-8353;2685-2209,,0,0,0,0.0,False,
2580-4359,,0,0,0,0.0,False,
2407-7135;2654-9956,,0,0,0,0.0,False,
2809-2449;2809-3739,,0,0,0,0.0,False,
2986-528X,S4387289738,0,0,5,1.3333333333333333,True,
2797-8338,S4387286778,0,0,3,0.41379310344827586,True,
2406-8756;2809-445X,,0,0,0,0.0,False,
2746-8941;2776-5598,,0,0,0,0.0,False,
2715-8098;2715-8101,,0,0,0,0.0,False,
2807-4157,S4387290238,0,0,3,0.14814814814814814,True,
2548-4451;2829-1107,,0,0,0,0.0,False,
2809-5715;2809-9583,,0,0,0,0.0,False,
2827-8046;2828-089X,,0,0,0,0.0,False,
2807-422X;2807-5625,,0,0,0,0.0,False,
2407-9030;2550-0759,,0,0,0,0.0,False,
2721-1347;2722-1652,,0,0,0,0.0,False,
1979-3820;2809-3933,,0,0,0,0.0,False,
2798-4060;2798-4869,,0,0,0,0.0,False,
2798-4052;2798-4141,,0,0,0,0.0,False,
2798-5172;2798-561X,,0,0,0,0.0,False,
2620-5211;2656-3339,,0,0,0,0.0,False,
2798-3080,S4210225409,28,14,2,0.2962962962962963,True,
2798-7418,S4387284202,0,0,4,0.2727272727272727,True,
2797-1880,S4210212689,9,4,1,0.0,True,
2964-8831,,0,0,0,0.0,False,
2810-0573,S4389158244,0,0,2,0.42105263157894735,True,
2828-8491,,0,0,0,0.0,False,
2798-7094,S4210223251,20,21,3,0.08333333333333333,True,
2962-4657;2962-7737,,0,0,0,0.0,False,
2807-2685,S4387285367,0,0,2,0.09523809523809523,True,
2808-0084,,0,0,0,0.0,False,
2808-4039;2808-4772,,0,0,0,0.0,False,
2808-4535;2809-073X,,0,0,0,0.0,False,
2807-615X;2807-680X,,0,0,0,0.0,False,
2807-7075,S4210182726,19,54,4,0.7916666666666666,True,
2723-7095,S4387282555,0,0,3,0.32,True,
2722-8703;2723-5211,,0,0,0,0.0,False,
2808-5043,,0,0,0,0.0,False,
2830-1684,,0,0,0,0.0,False,
2798-3218;2798-5040,,0,0,0,0.0,False,
2808-2095,S4210208764,25,57,4,0.9583333333333334,True,
2808-7194,S4387279656,0,0,4,0.06666666666666667,True,
2798-4249,S4210234899,18,11,2,0.1111111111111111,True,
2808-5183,S4404669740,0,0,2,0.14285714285714285,True,
2477-2070;2685-8363,,0,0,0,0.0,False,
2089-8878;2715-8276,,0,0,0,0.0,False,
2549-0389,S4210219453,76,331,11,0.6666666666666666,True,
2830-6775,S4404661935,0,0,2,0.12,True,
2963-4504,S4404662500,0,0,2,0.08333333333333333,True,
2337-5795;2338-5480,,0,0,0,0.0,False,
2830-2311,S4404674022,0,0,1,0.0,True,
2088-6195;2830-3768,,0,0,0,0.0,False,
2089-905X,,0,0,0,0.0,False,
2089-7626;2721-253X,,0,0,0,0.0,False,
2797-1287,S4387289966,0,0,2,0.058823529411764705,True,
2621-6736;2621-6744,,0,0,0,0.0,False,
2797-2593,S4387285495,0,0,5,0.5,True,
2338-9621,S4387281882,0,0,13,1.0277777777777777,True,
2655-9927,S4210215334,64,168,8,0.2857142857142857,True,
2614-2589,S4210238438,57,62,4,0.0,True,
2302-7290;2548-1835,,0,0,0,0.0,False,
2809-5561,S4404669670,0,0,2,0.2857142857142857,True,
2615-4676;2615-692X,,0,0,0,0.0,False,
2407-6074;2808-7070,,0,0,0,0.0,False,
2337-490X,,0,0,0,0.0,False,
2337-9758;2747-1713,,0,0,0,0.0,False,
2339-1804,,0,0,0,0.0,False,
2809-8242,S4387290708,0,0,1,0.09090909090909091,True,
2809-6665,S4387290887,0,0,2,0.23529411764705882,True,
2615-0573;2963-3338,,0,0,0,0.0,False,
2808-893X,S4387280145,0,0,2,0.13043478260869565,True,
2964-3481;2985-3575,,0,0,0,0.0,False,
2809-4735;2809-6932,,0,0,0,0.0,False,
2723-5769,S4210182823,35,120,6,0.4074074074074074,True,
2809-5111,S4210197863,25,26,3,0.275,True,
2776-5865,S4404676557,0,0,2,0.2857142857142857,True,
2654-9263;2655-5662,,0,0,0,0.0,False,
2549-841X,S4387289578,0,0,3,0.09375,True,
2961-9491,,0,0,0,0.0,False,
2087-8192;2598-4284,,0,0,0,0.0,False,
2581-2548;2598-2214,,0,0,0,0.0,False,
2686-1534,S4387291829,0,0,3,0.0,True,
2809-7122;2809-7343,,0,0,0,0.0,False,
2807-6478;2807-6524,,0,0,0,0.0,False,
2809-4514;2827-7821,,0,0,0,0.0,False,
2622-5190;2622-5204,,0,0,0,0.0,False,
2809-7017;2809-7203,,0,0,0,0.0,False,
2810-0387,,0,0,0,0.0,False,
2962-5890,S4387282979,0,0,3,0.2222222222222222,True,
2808-3431;2808-3717,,0,0,0,0.0,False,
2829-8519;2829-8748,,0,0,0,0.0,False,
2809-7149;2809-7157,,0,0,0,0.0,False,
2809-4840;2809-7130,,0,0,0,0.0,False,
2827-9794;2828-3961,,0,0,0,0.0,False,
2808-151X;2808-1641,,0,0,0,0.0,False,
2808-8492,S4404674434,0,0,1,0.03125,True,
2723-0945;2809-5391,,0,0,0,0.0,False,
2985-8763,S4387292814,0,0,1,0.25,True,
2657-0157,S4210200805,23,66,4,0.0,True,
2828-4569,S4387278682,0,0,3,0.5,True,
2723-6250,S4210202139,37,140,5,1.5517241379310345,True,
2810-0883;2810-0891,,0,0,0,0.0,False,
2808-1099,S4387283460,0,0,14,2.037037037037037,True,
2746-4547,S4210215543,36,10,2,0.0,True,
2747-1535;2774-6321,,0,0,0,0.0,False,
2775-3719,S4210234530,31,37,4,0.5925925925925926,True,
2808-7518;2808-7690,,0,0,0,0.0,False,
2502-4981;2549-290X,,0,0,0,0.0,False,
2827-8089,,0,0,0,0.0,False,
2623-2014;2654-3648,,0,0,0,0.0,False,
2830-2516,,0,0,0,0.0,False,
2808-4217;2808-6880,,0,0,0,0.0,False,
2829-4726;2829-5293,,0,0,0,0.0,False,
2830-2680;2830-3334,,0,0,0,0.0,False,
1978-6034;2580-4944,,0,0,0,0.0,False,
2685-8029;2716-1293,,0,0,0,0.0,False,
0215-1790;2540-945X,,0,0,0,0.0,False,
0852-9213;2477-4693,,0,0,0,0.0,False,
2338-5383;2503-4642,,0,0,0,0.0,False,
2807-4009,S4210239794,14,30,4,0.41379310344827586,True,
2715-8853;2963-1025,,0,0,0,0.0,False,
2829-4793,S4387280215,0,0,2,0.2916666666666667,True,
2808-8840;2808-8859,,0,0,0,0.0,False,
2808-9154,,0,0,0,0.0,False,
2962-5610;2962-5939,,0,0,0,0.0,False,
2828-951X;2829-0135,,0,0,0,0.0,False,
2808-9677;2809-1140,,0,0,0,0.0,False,
2808-4977;2828-0598,,0,0,0,0.0,False,
2829-906X,,0,0,0,0.0,False,
2809-7521,S4387290168,0,0,2,0.14285714285714285,True,
2809-2473;2809-2562,,0,0,0,0.0,False,
2622-0415,S4387292564,0,0,8,1.0740740740740742,True,
2808-9901,S4220650842,28,23,2,0.37037037037037035,True,
2828-948X,S4387280612,0,0,1,0.125,True,
2809-5790,,0,0,0,0.0,False,
2809-0071,,0,0,0,0.0,False,
2809-1892;2809-3976,,0,0,0,0.0,False,
2809-3224,,0,0,0,0.0,False,
2987-6036;2988-0319,,0,0,0,0.0,False,
2337-6635,,0,0,0,0.0,False,
2829-6737,S4404668968,0,0,2,0.2,True,
2830-6821,S4387283203,0,0,3,0.375,True,
2720-9253;2721-2858,,0,0,0,0.0,False,
2809-140X;2809-2244,,0,0,0,0.0,False,
2337-6600,,0,0,0,0.0,False,
2774-2865;2775-8990,,0,0,0,0.0,False,
2302-9978;2715-2642,,0,0,0,0.0,False,
2809-8250;2809-8269,,0,0,0,0.0,False,
2961-7308;2964-6480,,0,0,0,0.0,False,
2809-8137,S4387284430,0,0,3,0.4,True,
2829-8535,,0,0,0,0.0,False,
2963-1084,,0,0,0,0.0,False,
2988-5841,S4387292145,0,0,1,0.16666666666666666,True,
2962-0953,S4387285867,0,0,1,0.13793103448275862,True,
2798-8694;2807-128X,,0,0,0,0.0,False,
2337-4500,,0,0,0,0.0,False,
2829-971X;2830-1447,,0,0,0,0.0,False,
2828-8548;2828-8696,,0,0,0,0.0,False,
2614-1183;2746-1904,,0,0,0,0.0,False,
2828-2361,,0,0,0,0.0,False,
2828-4283;2828-4305,,0,0,0,0.0,False,
2828-1950,S4387278651,0,0,1,0.12903225806451613,True,
2828-4909,,0,0,0,0.0,False,
1978-8185,,0,0,0,0.0,False,
2830-0939,S4389158101,0,0,1,0.1,True,
2827-8461,S4220651108,13,29,4,0.2962962962962963,True,
2827-8968,S4387287616,0,0,3,0.23809523809523808,True,
3030-9662,,0,0,0,0.0,False,
3025-9401;3030-9360,,0,0,0,0.0,False,
2828-8130,S4387279527,0,0,2,0.23076923076923078,True,
2722-0427;2722-1474,,0,0,0,0.0,False,
1693-9867;2527-5119,,0,0,0,0.0,False,
2503-4219;2503-4227,,0,0,0,0.0,False,
2615-6385;2615-8590,,0,0,0,0.0,False,
2527-8150;2527-8169,,0,0,0,0.0,False,
2798-5148;2798-6829,,0,0,0,0.0,False,
2774-6461;2774-6488,,0,0,0,0.0,False,
2723-5416;2723-5424,,0,0,0,0.0,False,
2722-2543;2722-7170,,0,0,0,0.0,False,
2985-8518,S4387287700,0,0,2,0.0,True,
2828-2760;2828-3767,,0,0,0,0.0,False,
2549-2055;2549-2071,,0,0,0,0.0,False,
2828-1896,,0,0,0,0.0,False,
2355-8962;2621-4873,,0,0,0,0.0,False,
2985-668X;2985-7058,,0,0,0,0.0,False,
2829-8055;2829-825X,,0,0,0,0.0,False,
2807-4033;2807-6176,,0,0,0,0.0,False,
2809-7424,S4386622116,0,0,3,0.1111111111111111,True,
2541-075X;2598-2451,,0,0,0,0.0,False,
1978-4945;2828-4372,,0,0,0,0.0,False,
3026-457X,S4390296627,0,0,1,0.2,True,
2829-3193,S4387282427,0,0,2,0.07407407407407407,True,
2961-9416;2962-9160,,0,0,0,0.0,False,
2809-378X,S4210214538,18,16,3,0.55,True,
2828-8556;2829-2685,,0,0,0,0.0,False,
