nombre_revista,issn_original,url_ojs,institucion,region,issn_buscado,crossref_id,is_in_crossref,error,last_status_check_time,current_dois,backfile_dois,total_dois,affiliations_current,abstracts_current,licenses_current,orcids_current,update_policies_current,ror_ids_current,similarity_checking_current,funders_current,award_numbers_current,references_current,affiliations_backfile,abstracts_backfile,licenses_backfile,orcids_backfile,update_policies_backfile,ror_ids_backfile,similarity_checking_backfile,funders_backfile,award_numbers_backfile,references_backfile,has_preprints,is_preprint_count,has_versions,is_version_count,replacement_relations,same_as_relations,total_version_relations,title,publisher,subject,flags,breakdowns
Obras y Proyectos,0718-2805;0718-2813,,,,0718-2805;0718-2813,0718-2805,True,,1763943948310.0,54,190,244,0.7037037037037037,1.0,0.9444444444444444,0.2592592592592593,0.0,0.01851851851851852,0.8148148148148148,0.0,0.0,0.01851851851851852,0.7789473684210526,0.7842105263157895,0.6473684210526316,0.4315789473684211,0.0,0.0,0.7736842105263158,0.0,0.0,0.5263157894736842,0,0,0,0,0,0,0,Obras y proyectos,Universidad Catolica de la Santisima Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': True, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': True, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2024, 22], [2022, 22], [2023, 19], [2019, 19], [2015, 19], [2020, 17], [2021, 16], [2016, 16], [2018, 15], [2017, 15], [2012, 14], [2011, 14], [2025, 13], [2013, 12], [2014, 11]]}"
Revista de Derecho de la Universidad Católica de la Santísima Concepción,0717-0599;2735-6337,,,,0717-0599;2735-6337,0717-0599,True,,1763859783578.0,40,69,109,0.2,1.0,1.0,0.425,0.0,0.025,1.0,0.0,0.0,0.8,0.0,1.0,0.1014492753623188,0.4057971014492754,0.0,0.0,0.1014492753623188,0.0,0.0,0.01449275362318841,0,0,0,0,0,0,0,REVISTA DE DERECHO,Universidad Catolica de la Santisima Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': True, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': True, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': True, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2021, 17], [2023, 16], [2018, 14], [2024, 13], [2025, 11], [2022, 9], [2020, 6], [2019, 6], [2017, 6], [2015, 6], [2016, 5]]}"
ANALES DE ARQUITECTURA UC,2810-6075;2810-6490,,,,2810-6075;2810-6490,2810-6075,True,,1763860628100.0,57,89,146,0.0,1.0,1.0,0.01754385964912281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,ANALES DE ARQUITECTURA UC,Pontificia Universidad Catolica de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2024, 25], [2021, 23], [2020, 23], [2019, 23], [2022, 20], [2023, 18], [2025, 14]]}"
Antropologías del Sur,0719-4498;0719-5532,,,,0719-4498;0719-5532,0719-4498,True,,1763858450285.0,61,197,258,0.0,0.8360655737704918,0.0,0.1147540983606557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8426395939086294,0.0,0.02538071065989848,0.0,0.0,0.9949238578680203,0.0,0.0,0.0,0,0,0,0,0,0,0,Antropologías del Sur,Universidad Academia de Humanismo Cristiano,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2018, 101], [2024, 30], [2020, 27], [2019, 24], [2022, 22], [2021, 22], [2023, 18], [2025, 13], [2017, 1]]}"
Derecho Público Iberoamericano,0719-2959;0719-5354,,,,0719-2959;0719-5354,0719-2959,True,,1763860256852.0,34,29,63,0.0,0.9705882352941176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.2758620689655172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Derecho Público Iberoamericano,Universidad del Desarrollo,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2024, 17], [2022, 17], [2023, 16], [2021, 12], [2025, 1]]}"
RChD: creación y pensamiento,0719-837X;0719-8426,,,,0719-837X;0719-8426,0719-837X,True,,1763858303402.0,45,189,234,0.0,0.888888888888889,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6984126984126984,0.544973544973545,0.2751322751322751,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,RChD creación y pensamiento,Universidad de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2016, 53], [2019, 29], [2018, 29], [2017, 25], [2024, 18], [2023, 18], [2022, 18], [2021, 18], [2020, 17], [2025, 9]]}"
Palimpsesto,0718-5898,,,,0718-5898,0718-5898,True,,1763859150059.0,7,63,70,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9682539682539683,0.9365079365079365,0.2380952380952381,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0,0,0,0,0,0,0,Palimpsesto Revista Científica de Estudios Sociales Iberoamericanos,University of Santiago of Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2021, 19], [2020, 19], [2022, 17], [2019, 8], [2023, 7]]}"
Terapia Psicológica,0716-6184;0718-4808,,,,0716-6184;0718-4808,0718-4808,True,Journal not found in Crossref,1763943676122.0,49,383,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Terapia psicológica,SciELO Agencia Nacional de Investigación y Desarrollo (ANID),[],"{'deposits-abstracts-current': False, 'deposits-orcids-current': False, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': False, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': False, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2013, 36], [2012, 28], [2017, 26], [2011, 26], [2021, 24], [2020, 24], [2019, 24], [2015, 24], [2014, 24], [2009, 24], [2008, 24], [2010, 22], [2022, 21], [2016, 19], [2007, 19], [2023, 18], [2018, 18], [2024, 17], [2025, 14]]}"
"URBE. Arquitectura, Ciudad y Territorio",2735-606X;2735-6078,,,,2735-606X;2735-6078,2735-606X,True,,1763859579137.0,35,37,72,1.0,0.9142857142857143,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.1621621621621622,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Urbe Arquitectura Ciudad y Territorio,Universidad de Concepcion,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': True, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': False, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': False, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': True, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': False, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': False, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2024, 14], [2023, 14], [2022, 14], [2021, 12], [2020, 11], [2025, 7]]}"
Revista Estudios de Políticas Públicas,0719-6296,,,,0719-6296,0719-6296,True,,1763858088215.0,48,196,244,0.0,0.7916666666666667,1.0,0.8958333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.8010204081632653,0.2551020408163265,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista Estudios de Políticas Públicas,Universidad de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2016, 64], [2018, 27], [2022, 26], [2017, 26], [2024, 20], [2023, 18], [2021, 17], [2020, 17], [2019, 17], [2025, 10], [2015, 2]]}"
Cuadernos Chilenos de Historia de la Educación,0719-3483;2810-627X,,,,0719-3483;2810-627X,,False,Journal not found in Crossref,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,[],[],{}
Revista de Educación Religiosa,2452-5936,,,,2452-5936,2452-5936,True,,1763859355984.0,56,95,151,0.0,0.6607142857142857,0.8928571428571429,0.625,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.5578947368421053,0.8421052631578947,0.4315789473684211,0.0,0.0,0.9052631578947368,0.0,0.0,0.0,0,0,0,0,0,0,0,Revista de Educación Religiosa,Universidad Finis Terrae,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': True, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': True}","{'dois-by-issued-year': [[2021, 26], [2020, 25], [2024, 19], [2023, 19], [2025, 18], [2022, 18], [2019, 17], [2018, 9]]}"
Investigaciones Geográficas: Una mirada desde el sur,0718-9575;0719-5370,,,,0718-9575;0719-5370,0718-9575,True,,1763858218918.0,43,334,377,0.0,0.9302325581395349,0.0,0.9534883720930233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.62874251497006,0.0,0.1616766467065868,0.0,0.0,0.9790419161676647,0.0,0.0,0.0,0,0,0,0,0,0,0,Investigaciones Geográficas Una mirada desde el sur,Universidad de Chile,[],"{'deposits-abstracts-current': True, 'deposits-orcids-current': True, 'deposits': True, 'deposits-affiliations-backfile': False, 'deposits-update-policies-backfile': False, 'deposits-similarity-checking-backfile': True, 'deposits-award-numbers-current': False, 'deposits-resource-links-current': True, 'deposits-ror-ids-current': False, 'deposits-articles': True, 'deposits-affiliations-current': False, 'deposits-funders-current': False, 'deposits-references-backfile': False, 'deposits-ror-ids-backfile': False, 'deposits-abstracts-backfile': True, 'deposits-licenses-backfile': False, 'deposits-award-numbers-backfile': False, 'deposits-descriptions-current': False, 'deposits-references-current': False, 'deposits-resource-links-backfile': True, 'deposits-descriptions-backfile': False, 'deposits-orcids-backfile': True, 'deposits-funders-backfile': False, 'deposits-update-policies-current': False, 'deposits-similarity-checking-current': True, 'deposits-licenses-current': False}","{'dois-by-issued-year': [[2014, 82], [2015, 21], [2019, 20], [2020, 19], [2024, 18], [2018, 18], [2017, 18], [2016, 18], [2023, 17], [2021, 17], [2022, 16], [2013, 16], [2011, 9], [2025, 8], [2012, 8], [2009, 8], [2010, 6], [2007, 6], [1978, 6], [2004, 5], [2000, 5], [1983, 5], [1982, 5], [1979, 5], [2001, 4], [1977, 4], [2003, 3], [1985, 3], [1984, 3], [2002, 2], [1986, 1], [1980, 1]]}"
